,date,contents,city,city_in_disaster
52,2021-02-16T23:12:19.000Z,I just realized something about myself ,"""34.06923,-78.147""",1
53,2021-02-16T22:49:03.000Z,At the end of 1q. CfA and parrott tied at 11-11,"""34.06923,-78.147""",1
54,2021-02-15T18:14:44.000Z,don't even talk to me before i've had my morning six pork buns,"""34.06923,-78.147""",1
55,2021-02-15T18:33:16.000Z,Truly blessed with my person,"""34.06923,-78.147""",1
56,2021-02-16T19:19:03.000Z,"ok i got covid vaccine #1 yesterday (moderna) and here is my status report:
-SORE arm oh my god is it sore
-bump where i got injection
-slight ""fever"" today (98.9-99.4 is the range of all my checks today) 
-back/shoulders have muscle ache feeling but that might just be me :P","""34.06923,-78.147""",1
57,2021-02-16T18:48:15.000Z,"i know i did not just spend $37 to fill up my tank, ima conservative now i stg","""34.06923,-78.147""",1
58,2021-02-16T17:37:02.000Z,remember when hayley williams mailed me a leg,"""34.06923,-78.147""",1
59,2021-02-15T00:47:52.000Z,I’m tryna get this gym membership but I wanna pizza,"""34.06923,-78.147""",1
60,2021-02-16T23:26:23.000Z,"Had my first alcoholic drink in months today. 

Five minutes before my acting class. 

Hoo boy.","""34.06923,-78.147""",1
79,2021-02-16T02:31:47.000Z,i got my dream job ::———-) yeehaw,"""34.06923,-78.147""",1
80,2021-02-15T06:04:23.000Z,i wanna ride a rollercoaster SOOOOO bad rn,"""34.06923,-78.147""",1
81,2021-02-15T21:10:28.000Z,"Next, a James Baldwin documentary ","""34.06923,-78.147""",1
82,2021-02-16T18:50:01.000Z,I'm glad somebody said it,"""34.06923,-78.147""",1
83,2021-02-16T20:32:25.000Z,Anyone wanna read a poem I wrote for my poetry 1 class? ,"""34.06923,-78.147""",1
84,2021-02-16T04:11:04.000Z,"MANIFESTING (when it’s safe): 
                    
      
                                     
                  I WILL MEET
        
     TAYLOR         
                   I WILL MEET 
           
   TAYLOR        
                           ","""34.06923,-78.147""",1
85,2021-02-16T16:11:12.000Z,I genuinely can’t tell if these sofa scenes are more found footage or it they were shot for the film.  #uncwlgbtfilm,"""34.06923,-78.147""",1
86,2021-02-16T23:08:07.000Z,"At the half, CFA Varsity Boys trail Parrott Academy 17-16.","""34.06923,-78.147""",1
87,2021-02-16T15:12:11.000Z,"Now media is saying teams will be contenders w/ Carson Wentz 
 make up your mind!","""34.06923,-78.147""",1
88,2021-02-15T18:19:06.000Z,Gotta get outta weekend mode ,"""34.06923,-78.147""",1
101,2021-02-16T20:10:55.000Z,I knew I'd see him today ,"""34.06923,-78.147""",1
102,2021-02-16T15:58:52.000Z,That kitchen set is amazing. #uncwlgbtfilm,"""34.06923,-78.147""",1
103,2021-02-16T23:38:15.000Z,At end of 3q.  Cfa varsity boys lead parrott 29-27,"""34.06923,-78.147""",1
104,2021-02-16T06:53:52.000Z,"Severe weather threat is diminishing. We're getting lots of damage reports and 
@WilmingtonFD
 is assisting with locating missing persons in Brunswick county. We got on air ASAP and hopefully saved lives tonight. Nighttime tornadoes are so dangerous, I pray everyone is okay.","""34.06923,-78.147""",1
105,2021-02-16T16:54:19.000Z,Lowkey missing mw comp season,"""34.06923,-78.147""",1
106,2021-02-15T23:53:16.000Z,"Spilled a large cup of water all over my computer for the second time in my college career. Got homework, zooms & internship shit to work on but no computer. Questioning everything. Is there a purpose. Will I get high and eat everything in sight to cope.","""34.06923,-78.147""",1
107,2021-02-16T19:27:54.000Z,"And the way I retreat and ignore other humans, it wouldn't be hard. But men gotta be men, ya know ","""34.06923,-78.147""",1
0,2021-02-16T18:41:31.000Z,you can’t put shit past nobody. don’t fucking do it! cus they will show you.... REAL QUICK,atlanta,0
1,2021-02-16T22:33:44.000Z,Can’t believe I’m 23. What’s next? 24? Wtf,atlanta,0
2,2021-02-16T19:58:05.000Z,You gotta wanna be Great.,atlanta,0
3,2021-02-16T19:37:22.000Z,"Can anybody out there pray for me without even knowing what I need ?? 
#ARighteousPrayer ",atlanta,0
4,2021-02-16T19:24:31.000Z,I can be mad as hell and find a joke out of it,atlanta,0
5,2021-02-16T18:42:34.000Z,"i always give people the benefit of the doubt bc i know MY heart is pure, but boy will they show you",atlanta,0
6,2021-02-16T18:35:09.000Z,"No grown man should be ""triggered"" by ""microaggressions""

I cringed even typing this out.",atlanta,0
7,2021-02-16T23:47:30.000Z,"A&M took away our Spring Break, so God gave us Winter Break ",atlanta,0
8,2021-02-16T19:55:46.000Z,I want to watch someone masturbate ,atlanta,0
9,2021-02-16T18:57:46.000Z,"if somebody cheat on me I’m just leaving 
 don’t know what’s up with y’all",atlanta,0
10,2021-02-16T21:12:42.000Z,Emma Stone gotta come with that heat if she’s playing Cruella because Glenn Close set that bar high af,atlanta,0
11,2021-02-16T21:12:16.000Z,One day niggas will realize that anime is a JAPANESE media and most anime is based off JAPAN and that’s why most settings and characters are JAPANESE,atlanta,0
12,2021-02-16T19:03:32.000Z,Lord excuse me if I don’t say it enough but thank u so much. U bless me in so many ways. I’m forever grateful.,atlanta,0
13,2021-02-16T21:49:01.000Z,I wish I knew how to scam ,atlanta,0
14,2021-02-16T21:00:36.000Z,Take time for yourself. You deserve it.,atlanta,0
27,2021-02-16T19:16:05.000Z,I don’t care to be judged !!!!!! Can’t nobody judge me but God,atlanta,0
28,2021-02-16T21:25:02.000Z,"No matter how long it takes, don’t give up. It doesn’t matter if nobody else sees the shit, it’s your vision, your path. Fight for it.",atlanta,0
29,2021-02-16T19:52:55.000Z,Social media breaks are needed.,atlanta,0
30,2021-02-16T21:03:49.000Z,"I need my ass ate, and my dick sucked from the back",atlanta,0
31,2021-02-16T21:42:27.000Z,i believe in you! you can do that thing! ,atlanta,0
48,2021-02-16T21:02:45.000Z,I remember I use to hate bottoming. I done fucked around and got comfortable now my dick be on ,atlanta,0
49,2021-02-16T21:07:05.000Z,"Whatever I ever said I’ll say it again, don’t ever play with my words",atlanta,0
50,2021-02-16T23:13:04.000Z,"Y’all be acting like y’all out here getting niggas & having y’all way, but y’all really be tolerating whoever give you some attention because you don’t know how to be alone.",atlanta,0
51,2021-02-16T21:25:43.000Z,Not everybody is meant to stay in your life. ,atlanta,0
52,2021-02-16T22:57:03.000Z,it’s little things about a person that can make or break a relationship.,atlanta,0
53,2021-02-16T19:45:09.000Z,I don’t follow Star Faces or her child and for a very good reason.,atlanta,0
54,2021-02-16T23:08:42.000Z,Not everyone deserves The Real You!,atlanta,0
55,2021-02-16T19:38:56.000Z,Follow us! We #followback #BlackOwnedBusiness Atlanta!,atlanta,0
56,2021-02-16T20:10:06.000Z,"my mirror: you sexy asf
my camera: hey ugly ass",atlanta,0
57,2021-02-16T22:36:06.000Z,"If I am not worshipped or appreciated, I will leave.",atlanta,0
58,2021-02-16T19:44:01.000Z,Show me who you are once don’t gotta show me twice,atlanta,0
59,2021-02-16T20:16:03.000Z,Report: #Bears are expected to franchise WR Allen Robinson #Chicago #NFL,atlanta,0
60,2021-02-16T22:12:58.000Z,"yoooo 500 already 
..... what y’all want me to post ?",atlanta,0
61,2021-02-16T19:40:27.000Z,High standards protect you from low quality experiences ,atlanta,0
62,2021-02-16T20:39:10.000Z,"I’m hella considerate, so inconsiderate people really bother TF outta me.",atlanta,0
63,2021-02-16T18:47:24.000Z,I think my soulmate dead ,atlanta,0
64,2021-02-16T21:06:14.000Z,changing all my instagram captions to #hampton_rys21 ,atlanta,0
65,2021-02-16T19:26:29.000Z,ATL for  ALLSTAR weekend gonna be a movie,atlanta,0
82,2021-02-16T22:37:42.000Z,I want romance but also my space,atlanta,0
83,2021-02-16T19:28:39.000Z,"i wish i could hold grudges! I be SO mad, then a hour later idgaf no more. like what?! I’m suppose to still be maddddd",atlanta,0
84,2021-02-16T19:02:57.000Z,you living without me?!?!?! oh fuck no,atlanta,0
85,2021-02-16T20:12:06.000Z,"Some ppl let internet shit go to they head so when i meet down to earth people i really be like, they deserve everything comin to them.",atlanta,0
86,2021-02-16T22:16:49.000Z,I really love kissing,atlanta,0
87,2021-02-16T21:47:10.000Z,Don’t let NOBODY Talk you out of YOUR DREAMS,atlanta,0
88,2021-02-16T19:50:37.000Z,Am I the only one that sees a bunch of rose petals in vday pics and thinks “So who gon clean that up tho?”,atlanta,0
89,2021-02-16T23:24:44.000Z,It’s exhausting existing.,atlanta,0
90,2021-02-16T20:11:57.000Z,Book cover design is really important. I’ve picked up books because of how they’ve looked without a clue of its content at times.,atlanta,0
91,2021-02-16T20:25:02.000Z,3rd album Otw. ,atlanta,0
92,2021-02-16T22:59:00.000Z,I learn new shit everyday.,atlanta,0
93,2021-02-16T22:12:58.000Z,Can we get a Beyoncé Tiny Desk?? ,atlanta,0
94,2021-02-16T19:58:09.000Z,"Appreciative of the 1st Team all-state selection 
@GACACoaches",atlanta,0
95,2021-02-16T21:33:43.000Z,i wanna makeout,atlanta,0
96,2021-02-16T23:24:27.000Z,If  I feel like I’m doing too much ima just chill on you fr..  I want my energy reciprocated,atlanta,0
97,2021-02-16T18:57:12.000Z,"stress is bad vibes man, i don’t need that",atlanta,0
98,2021-02-16T21:25:03.000Z,You know you don’t mess with that many people when no one put you on their story for your birthday,atlanta,0
99,2021-02-16T23:51:28.000Z,"You’ll PASS that class.....
You’ll get that DEGREE.....
You’ll start your dream JOB...
You’ll MARRY your BFF....
Relax, good things take TIME
#patienceisKEY",atlanta,0
100,2021-02-16T20:46:02.000Z,"One thing about life & time, it doesn’t stop for anyone",atlanta,0
117,2021-02-16T18:53:53.000Z,God is great and we are God ,atlanta,0
118,2021-02-16T22:17:20.000Z,I refuse to be unhappy this summer,atlanta,0
119,2021-02-16T22:52:24.000Z,Stay celibate all 2021!,atlanta,0
120,2021-02-16T22:38:21.000Z,I’m in love with you >> I love you,atlanta,0
121,2021-02-16T18:57:52.000Z,"I can’t wait to be happy , I deserve that shit so much .",atlanta,0
122,2021-02-16T18:49:36.000Z,"the most underrated collabo of 2020 is WIZKID ft 2BABA , u guys underrate opo ehh, dat song hardddd!!!!",atlanta,0
123,2021-02-16T23:08:29.000Z,i always think about where i come from like damn.... ppl dont even know the HALF.,atlanta,0
124,2021-02-16T19:24:22.000Z,"I just wanna clap 
someones sons cheeks 
DAMNNNNN ",atlanta,0
125,2021-02-16T20:40:23.000Z,"No hard feelings, I just outgrew a lot of things.",atlanta,0
126,2021-02-16T23:24:29.000Z,i want a polaroid picture with my person,atlanta,0
127,2021-02-16T23:57:47.000Z,im the worst person to piss off cause im going to show my ass like its inevitable that i am going to wild the fuck out,atlanta,0
128,2021-02-16T22:05:36.000Z,The airport calling my name,atlanta,0
129,2021-02-16T23:36:00.000Z,"Reminder that today is Mardi Gras aka the anniversary of #bakerhannah 's first kiss 
 Hope you are all celebrating this very queer holiday with king cakes & sapphic kisses galore ",atlanta,0
130,2021-02-16T19:58:31.000Z,"Praying for people in freezing weather, including people who are house-less. 

Please share how we can help each other in the replies to this tweet.",atlanta,0
131,2021-02-16T20:04:20.000Z,GOD DON’T PLAY ABOUT ME.,atlanta,0
132,2021-02-16T18:46:07.000Z,I always said that I wanted to stay in GA and have my career here but the older I get the more I realize that my life isn’t meant to be here anymore.,atlanta,0
133,2021-02-16T21:34:49.000Z,Spiritual hygiene is equally important as physical hygiene.,atlanta,0
160,2021-02-16T22:38:00.000Z,pretty girls don’t argue tho .. we just up our money ,atlanta,0
161,2021-02-16T21:06:19.000Z,if nobody got me i got me..,atlanta,0
162,2021-02-16T20:45:09.000Z,We have underchallenged kids. There’s more residing inside this generation of kids than adults realize.,atlanta,0
163,2021-02-16T22:19:23.000Z,If herb ain’t in yo top 5 don’t talk to me,atlanta,0
164,2021-02-16T20:14:12.000Z,"Y’all, I cannot emphasize this enough. 

LEARN your craft. I don’t mean practice until you’re good, I mean educate yourself beyond what you do. Read a book or article on it. Watch some videos. Go to a class or something. EDUCATE yourself on your craft.",atlanta,0
165,2021-02-16T22:21:47.000Z,We don’t need to work on feeling more beautiful. We need to pursue the beautiful one!,atlanta,0
181,2021-02-16T23:06:16.000Z,"I’m growin as a person. I have my days where I relapse but, I’m improvin ",atlanta,0
182,2021-02-16T22:20:09.000Z,I love to see my bitches progressing in life,atlanta,0
183,2021-02-16T18:24:00.000Z,"Rest in Power!!! My brother, my mentor, my friend... Mick aka law.chang

You will always be my HERO!

Rest well KING!!!",atlanta,0
184,2021-02-16T22:47:16.000Z,"I really need traveling friends, cause I be so ready to go... especially road trips, I just hate being the only driver.",atlanta,0
185,2021-02-16T19:40:56.000Z,Currently in a relationship with my laptop ,atlanta,0
186,2021-02-16T19:45:39.000Z,Patience is really key. Don't rush your process.,atlanta,0
187,2021-02-16T19:23:58.000Z,don’t pay my tweets no mind y’all fr. i be kinda fr but i’m really a jokester ,atlanta,0
188,2021-02-16T18:58:43.000Z,"I ain’t clearing up no rumors, believe what you want!",atlanta,0
189,2021-02-16T21:14:00.000Z,"honesty is a love language.,",atlanta,0
190,2021-02-16T23:34:52.000Z,I’m such a ‘body language/energy/tone’ person. I pay attention to everything.,atlanta,0
191,2021-02-16T21:20:16.000Z,I interact wit my followers if you know me or not,atlanta,0
192,2021-02-16T19:56:48.000Z,it’s cool having a nigga that understand you & love you unconditionally ,atlanta,0
193,2021-02-16T21:24:30.000Z,I have the cutest kid.,atlanta,0
194,2021-02-16T21:00:18.000Z,A single conversation with a wise man is better than ten years of study. - Chinese Proverb,atlanta,0
195,2021-02-16T23:28:29.000Z,"I like a woman that can eat, don’t be shy in front of me. ",atlanta,0
196,2021-02-16T23:00:39.000Z,"The magic rarely happens within our comfort zone, but outside it, on the ragged, scary edge, where we have to fight like hell to keep from drowning in the unknown. - David duChemin",atlanta,0
197,2021-02-16T21:20:03.000Z,HAPPY MARDI GRAS PPL,atlanta,0
198,2021-02-16T23:06:20.000Z,"I be on some whole other shittttt,literally ",atlanta,0
209,2021-02-16T22:20:53.000Z,Heading to the studio to go drop some beatsssssssss. ,atlanta,0
210,2021-02-16T23:38:39.000Z,How much do I have to make annually to afford a full time chef? That’s my only goal in life.,atlanta,0
211,2021-02-16T22:39:20.000Z,Everybody on twitter loyal.,atlanta,0
212,2021-02-16T18:55:31.000Z,"ANYWAYSSSS..... YALL GO GET GLAMMED BY JANEI! NEW PURSES ARE ON THE SITE 
@glammedbyjanei
 #fvsu_rys21",atlanta,0
213,2021-02-16T20:30:15.000Z,Sex is cool and all but can I sit in my room with you and play my game and not be annoyed by your presence,atlanta,0
214,2021-02-16T19:18:49.000Z,what i require i can also reciprocate,atlanta,0
215,2021-02-16T21:13:24.000Z,I could never view you as my equal!,atlanta,0
216,2021-02-16T19:55:16.000Z,"God, I won’t quit. ",atlanta,0
217,2021-02-16T19:11:57.000Z,"2 Timothy 3:7
King James Version

7 Ever learning,

 and never able to come to the knowledge

 of the truth.<<<<
.",atlanta,0
222,2021-02-16T20:36:31.000Z,I hate that I’m so indecisive,atlanta,0
223,2021-02-16T20:09:47.000Z,Free costs way too much in the long run,atlanta,0
224,2021-02-16T21:10:50.000Z,"Everyone has a gift we are born with. It’s up to us to discover that very gift & open it for the world to embrace! If you never open your gift, in time that gift will become a curse ",atlanta,0
225,2021-02-16T22:22:20.000Z,I wanna cook for someone and make them gain that happy weight ,atlanta,0
226,2021-02-16T19:59:40.000Z,A nigga can really brag different on me cause my name ain’t out here fucked up!,atlanta,0
227,2021-02-16T22:37:09.000Z,"This is a crisis…no way around it.
On many levels. Climate. Infrastructure. #Texas",atlanta,0
228,2021-02-16T19:36:14.000Z,i ate a madeleine today. it did nothing for me.,atlanta,0
229,2021-02-16T18:40:29.000Z,Please stop askin Boosie & T.I. Questions ... I’m begging,atlanta,0
230,2021-02-16T19:28:06.000Z,When you gettin yo shit together it gets lonely. But choose growth over company,atlanta,0
231,2021-02-16T21:13:27.000Z,They never talk about what they do to you .. only how you reacted!,atlanta,0
232,2021-02-16T20:04:33.000Z,"If I see myself agreeing with a white man, I start thinkin I’m on da wrong side immediately.",atlanta,0
233,2021-02-16T19:43:36.000Z,dont hmu if you know your worth cus i like to belittle & manipulate niggas,atlanta,0
234,2021-02-16T21:26:57.000Z,FUCKKKKKK BARCAAAAA I LOVE IT !!!,atlanta,0
235,2021-02-16T22:15:38.000Z,"Why El Tri fans are coming into my mentions? I've been nice to El Tri for a while now. Strange that a El Tri fan would be laughing at Sergino Dest playing ""terrible"" in their eyes (against one fo the best players in the world), when their RB plays in Liga MX. 
#USMNT",atlanta,0
236,2021-02-16T21:14:03.000Z,"The Worse part of Covid-19 is that families get no closure, with no visits..",atlanta,0
237,2021-02-16T22:22:57.000Z,Don’t let anyone get you out of character.,atlanta,0
238,2021-02-16T18:48:05.000Z,before i b fake i’ll stay away from u.,atlanta,0
239,2021-02-16T20:59:44.000Z,Ima stand ten toes on whatever when it come to me !!,atlanta,0
240,2021-02-16T21:30:22.000Z,"When it comes to listening, leaders cannot afford to fall asleep on the job.",atlanta,0
241,2021-02-16T23:53:50.000Z,"just be a real one, it ain’t hard",atlanta,0
242,2021-02-16T22:44:39.000Z,Nitpicking really get under my skin bruh,atlanta,0
243,2021-02-16T22:31:40.000Z,"I don’t always print things. 
But when I do, it’s 900 copies.",atlanta,0
244,2021-02-16T19:18:37.000Z,Sometimes the hardest thing and the right thing are the same. -The Fray,atlanta,0
245,2021-02-16T21:07:04.000Z,My second jobs gonna shit when I put my 2 weeks in and I’m honestly so excited to see the look on their face ,atlanta,0
246,2021-02-16T20:58:14.000Z,remove me from any luv that isn’t genuine or for my own good ,atlanta,0
247,2021-02-16T18:54:08.000Z,"Parents PLEASE research and find out who you are REALLY PLAYING FOR. The AAU name means NOTHING, Their actions mean EVERYTHING!",atlanta,0
248,2021-02-16T21:18:16.000Z,every single black mirror episode is real or in the works.,atlanta,0
249,2021-02-16T21:40:42.000Z,"I just want a hell cat so I can pull-up and trick off on my hoes like Jones 
 #jokes",atlanta,0
250,2021-02-16T18:31:25.000Z,"So much happening in the #Atlanta Tech Scene.
Here are 50 folks I expect to move the needle in 2021.

1. 
@TopeAwotona
... Calendly
2. 
@tim_sheehan
... Greenlight Financial
3. 
@jewelmelanie
... Google For Startups + Collab
4. 
@kyleporter
... SalesLoft
5. 
@pauljudge
... Panoramic VC",atlanta,0
0,2021-02-16T08:04:12.000Z,Up looking through 22 recruiting film #FIRSTCLA22,savannah,0
1,2021-02-15T21:13:55.000Z,“you just wrecked my shit” yeah it’s a love language,savannah,0
2,2021-02-15T20:32:36.000Z,Life’s getting better day by day.,savannah,0
3,2021-02-16T13:44:28.000Z,I promise on my momma I just wanna be rich ,savannah,0
4,2021-02-16T05:22:05.000Z,"I change my mind, I don’t even want a boyfriend. I just want the connection ",savannah,0
5,2021-02-16T14:08:04.000Z,I sleep all day cause I be up all night,savannah,0
6,2021-02-15T22:58:10.000Z,sometimes I remember people think I'm cool and I'm like haha why,savannah,0
7,2021-02-15T06:09:01.000Z,"We’re finally HOME
... new state, new beginnings ",savannah,0
8,2021-02-15T14:52:25.000Z,"My aunt accidentally did the 
 react on my Instagram story. Then she texted me to apologize bc she was scared she had offended me",savannah,0
9,2021-02-16T01:54:21.000Z,"Dear Lord,
Please make it stop raining so i can play baseball. Amen",savannah,0
10,2021-02-15T04:01:36.000Z,"Man sometimes I wish I could go back to high school fr, we was so tight came to school everyday checking and playing all day.. Shit don’t even seem that long ago fr im just happy for the memories",savannah,0
11,2021-02-15T11:40:31.000Z,"SEJUN WILL ALWAYS HAVE A SPECIAL PLACE IN OUR HEARTS BUT WE ARE SOOO READY FOR YOU PABLO!! 
SB19 BACK IN THE ZONE
@SB19Official
#SB19IkalawangYugtoTrailer",savannah,0
12,2021-02-15T19:56:48.000Z,When my own energy be off I stay away from people til I get myself together,savannah,0
13,2021-02-16T04:19:42.000Z,I wanna be in love with somebody that love me .,savannah,0
14,2021-02-16T14:24:53.000Z,never put pressure on a nigga to do anything cause if wanted to he would’ve,savannah,0
27,2021-02-16T01:36:09.000Z,When I feel overwhelmed I want tattoos.,savannah,0
28,2021-02-16T14:56:55.000Z,Big on loyalty I got niggas I won’t play bout,savannah,0
29,2021-02-16T20:05:34.000Z,It feels good asf outside omg,savannah,0
30,2021-02-16T22:05:56.000Z,"Just applied for 10 jobs in Colorado, Oregon, Utah and Arizona. I’m so excited please send good thoughts <333",savannah,0
31,2021-02-16T14:49:50.000Z,"She compliments me on things I used to be insecure about, without even knowing I was insecure about those things. Get you one like that.",savannah,0
32,2021-02-16T12:11:42.000Z,That gut feeling always be right.,savannah,0
33,2021-02-15T02:30:03.000Z,Everybody Finna Fuck Tonight Except Me ,savannah,0
34,2021-02-16T01:42:51.000Z,Thank you Georgia weather cause now I can’t watch #TheBachelor,savannah,0
35,2021-02-15T15:16:13.000Z,Self validation > the fucking Internet’s validation.,savannah,0
36,2021-02-16T17:17:22.000Z,"We done grown up, we all trying to win no matter what we doing",savannah,0
37,2021-02-16T23:39:50.000Z,"A wide majority of Americans, including South Carolinians,  believe that abortion care should remain safe and legal. Contact your House Rep today and tell them to oppose the S.1 #abortionban when it goes to the floor on Thursday. 
#StoptheBanSC #scpol",savannah,0
38,2021-02-15T02:15:16.000Z,"Austins grandma told me that after she gives her husband a card for his birthday/father’s day/ valentine’s day etc, she takes the card back and keeps it and will regift it each year and he has no clue. And that is the smartest thing i’ve ever heard",savannah,0
39,2021-02-16T15:07:17.000Z,A lot of people aren’t proud like they say they’re just surprised you came out on top ..,savannah,0
40,2021-02-16T02:17:58.000Z,RIP SMITTY ,savannah,0
41,2021-02-16T17:27:19.000Z,"In baseball, you can't kill the clock. You've got to give the other man his chance. That's why this is the greatest game. ~ Earl Weaver",savannah,0
