,Unnamed: 0,date,contents,city,city_in_disaster,target
23,5,2011-05-22T16:07:20.000Z,Really enjoyed cross point church in nash this morning. Unfortunately it's a 35 minute drive and I had multiple cicadas stuck in my hair. :(,nashville,0,0
24,6,2011-05-21T13:50:38.000Z,The Farmers Market my boyfriend manages starts today in Niagara-on-the-Lake and I really wish I was there helping him! Blessings babe!,nashville,0,0
25,7,2011-05-21T23:22:36.000Z,"“
@PuritySnowe
: There is more hunger for love and appreciation in this world than for bread. ~ Mother Teresa” #artistandcanvas",nashville,0,0
26,8,2011-05-21T01:19:06.000Z,Bout to see what life like in Nashville..,nashville,0,0
27,9,2011-05-22T02:01:53.000Z,"I've decided that Monday is my Fresh Start Day.Even if I'm still sick..I need to finally get unpacked.
& start swimming again.
Productivity!",nashville,0,0
28,10,2011-05-22T22:40:53.000Z,#oomf is lying to me about working at blockbuster. He keep swearing he works there. That store has been closed for YEARS now.,nashville,0,0
29,11,2011-05-22T20:26:23.000Z,"Joint hanging out the corner of my mouth, a cold piña colada in my left hand, and a loaded Smith & Wesson in my right. #fearandloathinginTN",nashville,0,0
30,12,2011-05-22T21:42:36.000Z,"I see Faith Hill in a grocery store and I'm not tempted. I see a woman with a well organized coupon book & I'm like ""Hey there..."" #fb",nashville,0,0
31,13,2011-05-22T19:33:55.000Z,I just passed Faith Hill in the produce section of Whole Foods. It's cool everyone is just letting her shop. #fb,nashville,0,0
32,14,2011-05-21T14:23:29.000Z,"Just because someone is in a relationship, doesn't necessarily mean that's where their heart truly is. #Reality",nashville,0,0
33,15,2011-05-22T22:53:40.000Z,Im probably a tad bit too excited to eat Chuy tonight. I need to workout in preparation of the Nashville location opening.. #chubrub,nashville,0,0
34,16,2011-05-21T16:33:40.000Z,Cicadas still squealing. The invasion is still happening. You go down music row and there is hundreds of them squished in the alleyways.,nashville,0,1
35,17,2011-05-22T16:26:15.000Z,Today already feels like the longest day of my life and I've only been here an hour in a half tomorrow will prob be even worse,nashville,0,0
36,18,2011-05-22T16:01:48.000Z,Was baptized 17 years ago today.  It was the day that I gave my life to the one who overcomes.  I have been overcoming every since!,nashville,0,0
37,38,2011-05-21T15:26:46.000Z,My car battery did a great job getting me here. It has failed to let me leave. Good thing I'm supposed to be showing property right now.,nashville,0,0
38,69,2011-05-22T21:16:39.000Z,Even Jesus had 2 stir things up by reminding them It's a house of prayer and not a den of thieves. David even changed his behavior.,nashville,0,0
39,70,2011-05-22T19:35:19.000Z,"About to cruise down the interstate in the convertible, first time for anything... I love this car!",nashville,0,0
40,71,2011-05-22T16:06:27.000Z,I hope when people come to my church they leave with hope. I hope they understand with Jesus their is Hope.,nashville,0,0
41,72,2011-05-22T03:42:14.000Z,Blowin kushy on i65 headed to clarksvegas 500plus at our show wow might snatch da mic at callies lmao,nashville,0,0
42,73,2011-05-22T22:22:25.000Z,"I have been asleep in Croswaithe allllll day . I guess I can get up , now . Considering that it is 5 o'clock .",nashville,0,0
43,74,2011-05-22T00:44:12.000Z,"My son was pretty impressed with Harold, the end of the world guy: ""Man, he must really love Jesus.""",nashville,0,0
44,75,2011-05-21T21:11:02.000Z,Thankfully the afternoon monsoon made the cicada plague quiet for a while. #bugpocalypse,nashville,0,1
45,76,2011-05-22T16:08:11.000Z,Just sit in a worship service they offered a lot reason why we don't read the Bible instead of reasons to read the Bible.,nashville,0,0
46,77,2011-05-21T13:44:48.000Z,The proof that one should not be up and about before 9 on Saturday is that the U.S. post office isn't open before then. Grrrrr!,nashville,0,0
47,78,2011-05-21T02:29:14.000Z,"Samardzija is a Serbian word meaning ""walk the bases loaded and let them score."" #Cubs",nashville,0,0
48,79,2011-05-22T21:19:03.000Z,#CrieveHall mva - with injuries on I-65 SB at TN-255. Stop and go traffic from WEDGEWOOD AVE in #South as reported by police #traffic,nashville,0,1
49,100,2011-05-22T17:30:55.000Z,"I was so excited driving round today, thinkin I could layout and get sum sun, and the min I get home it starts raining. #perfect",nashville,0,0
50,101,2011-05-22T04:03:04.000Z,I feel like my southern is coming out of the closet.. I am in love with Nashville and I really enjoyed tswifts opener.,nashville,0,0
51,102,2011-05-22T21:19:10.000Z,"#BerryHill accident on I-440 EB at US-31A. Slow traffic from US-431 in #Belmont as reported by police, delay of 2 mins #traffic",nashville,0,1
52,103,2011-05-22T18:53:25.000Z,"""There are well heeled shooters everywhere, everywhere. There are well heeled shooters everywhere!""",nashville,0,0
53,104,2011-05-21T21:34:53.000Z,We are at a backyard graduation for a 50 some yo who is known as the drunk... and its a serious speech going on... #thisismylife,nashville,0,0
54,126,2011-05-22T18:29:04.000Z,"Today @oasischurchtv 
@AdonisLenzy
 preached a message for me! Don't look for crap to relieve you from the process. Finish Strong. #oasisfan",nashville,0,0
55,127,2011-05-21T05:49:55.000Z,I am in Nashville and I now love country music. Not sure what just happened.,nashville,0,0
56,128,2011-05-22T17:41:23.000Z,Wow. Second row almost center stage. These seats are even better than I thought they'd be.,nashville,0,0
57,129,2011-05-22T21:18:23.000Z,If u do what u always done u get what you've always got. It's time to break up fallow ground & seek the Lord until....,nashville,0,0
58,179,2011-05-21T16:03:40.000Z,The cicadas are in particularly good voice today. Hum along if you know it...it's only one note. #bugpocalypse,nashville,0,0
59,180,2011-05-22T16:36:43.000Z,"I need a nice cold shower & a foot rub. It was hot & a lot of walking, & not a lot of mustangs :-/ but still had a great time!!",nashville,0,0
60,181,2011-05-22T04:11:25.000Z,"If you think your band is heavy, see mogwai live and find out you have gone about it all wrong.",nashville,0,0
61,182,2011-05-22T16:56:22.000Z,I got family in high places like Jesus niece lol,nashville,0,0
62,183,2011-05-22T02:42:29.000Z,"“
@Alyssa_Milano
: 
 Please give a warm Twitter welcome to one of my favorite people on the planet☛ 
@NickHRoss
 #FollowAnyDay”",nashville,0,0
63,184,2011-05-22T21:19:08.000Z,"#Antioch accident on I 24 EB at TN-254. Slow traffic from TN-255 in #Southeast as reported by police, delay of 3 mins #traffic",nashville,0,1
64,185,2011-05-22T16:47:19.000Z,"Nothing like a good feeling to relax & lounge around in front of the tv. Catching up on season one of 
@TrueBloodHBO
 on #bluray...",nashville,0,0
65,186,2011-05-21T14:13:06.000Z,"Family day today. Looking forward to being at 
@BethelCC
 tomorrow for THREE services (assuming we're all still here).",nashville,0,0
66,187,2011-05-22T19:53:21.000Z,Why do all my headphones gave to break at the same time??,nashville,0,0
67,188,2011-05-22T16:02:19.000Z,I would buy an album of JT and Sandberg's music. They should do one.,nashville,0,0
68,189,2011-05-21T21:29:52.000Z,The guy behind the counter at Jersey Mike's just asked if I was in a Bart Durham commercial. Why is THAT my sudden claim to fame? Sigh.,nashville,0,0
69,190,2011-05-22T03:03:24.000Z,"“
@christinaaa_95
: Soooo....I didn't do my homework cause I thought the world was going to end... #excuses :)”",nashville,0,0
70,191,2011-05-21T01:14:17.000Z,"Thanks so much to 
@NVR4District8
 for coming and talking to the members of Laborers' Local 386! #fb",nashville,0,0
71,213,2011-05-21T03:12:42.000Z,mane im skressed out i gotta have sumn ta smoke whachu got playboy? lmao .,nashville,0,0
72,214,2011-05-22T04:08:30.000Z,Is tweetcaster showing my location correctly? Just curious never used location before,nashville,0,0
73,215,2011-05-22T16:41:21.000Z,"They haven't kicked me out of the service yet for playing a Keytar. I've asked for forgiveness though... 
@crosspoint_tv",nashville,0,0
74,216,2011-05-22T16:46:52.000Z,"Where's it going to be?! RT 
@AmericanPicker
: Driving down to Nashville to work on the new store feels good not to have a camera in my face",nashville,0,0
75,238,2011-05-22T17:10:07.000Z,"Had a talk with someone in the bar last night about our love for Kid Cudi and 
@LupeFiasco
. It'd make our life if they came to Smashville.",nashville,0,0
76,239,2011-05-22T15:39:03.000Z,"""Mercy frees me from the desire to try to fix everyone else"" 
@pwilson",nashville,0,0
77,240,2011-05-22T18:48:03.000Z,Trying to decide if I should get a ticket for the CMT awards since I'll already be in Nashville that evening anyways.,nashville,0,0
78,275,2011-05-22T13:32:24.000Z,"Preachers, don't give 'em your best sermon, just give them an unadulterated Jesus",nashville,0,0
79,276,2011-05-21T19:09:59.000Z,I'm ready for my vaca to start! Only a few weeks till I'm on the beach and drinking tropical drinks all day! Ahh!,nashville,0,0
80,277,2011-05-21T23:00:00.000Z,Am. Jewlers sent me to a competitor when they didn't have what I needed - AND I was able to get it there. Now THAT'S great cust service!,nashville,0,0
81,278,2011-05-21T15:11:00.000Z,"And I totally forgot....HAPPY LAST DAY ON EARTH! Come in today, mention the Rapture &get 10% off one of the last purchases you'll ever make.",nashville,0,0
82,279,2011-05-21T15:44:46.000Z,TN lost bargaining rights & dues deduction for teachers specifically in the TEA,nashville,0,0
83,280,2011-05-22T22:46:10.000Z,Isn't it people mag with all those good pictures of the boys in it?  Cause I've looked through it and I just see the group pics,nashville,0,0
84,281,2011-05-22T03:29:19.000Z,Back on a bus. No chugga chugga. Sad. See you in Alabama!,nashville,0,0
85,282,2011-05-22T17:10:04.000Z,"RT 
@foodiememphis
 #greatfoodtruckrace Hodge Podge food truck to be at Yolo in midtown today. Should start setting up around noon.",nashville,0,0
86,283,2011-05-22T19:17:52.000Z,"Deja wants some watermelon, and she ain't gonna be getting one unless her mama goes to buy it.",nashville,0,0
87,284,2011-05-22T08:41:41.000Z,Just woke up in a cold sweat at 3:30am from a very vivid dream about missing a flight. What a weirdo.,nashville,0,0
88,305,2011-05-21T23:36:20.000Z,"Instead of being Raptured™, I enjoyed a surprisingly delicious taco from The Latin Wagon. Win.",nashville,0,0
89,306,2011-05-21T23:01:25.000Z,"Any1 who cares enough abt their cust to send them elsewhere, has def earned me as a customer",nashville,0,0
90,307,2011-05-21T21:06:28.000Z,"Pepper Jack cheese, jalapeño, avocado, grilles onions, and chorizo= the best grilled cheese ever",nashville,0,0
91,308,2011-05-22T19:15:29.000Z,"Cicadas are so loud in Nashville right now, it sounds like a fleet of 1950s sci-fi flying saucers are hovering over the city.",nashville,0,1
92,309,2011-05-22T00:53:01.000Z,"“
@chriscolfer
: I really don't feel anymore judged today than I do any other day...” Aw I love you",nashville,0,0
93,331,2011-05-22T05:20:36.000Z,"It's all good!  No injuries and my son barely hardly noticed.  “
@MUTHAKNOWS
: 
@TajGeorge
 sorry to hear about your accident. #gladuandsonok”",nashville,0,1
94,332,2011-05-22T20:42:54.000Z,"Great Mcgraw. concert in St Louis last night. Heading to Ark, KS, IL this week.",nashville,0,0
95,333,2011-05-22T23:49:27.000Z,Red carpet treatment at CMA Hall of Fame induction for Reba,nashville,0,0
96,334,2011-05-21T21:32:23.000Z,"Kelly Reichardt may be one of my new fave filmmakers. Check out MEEK'S CUTOFF 
@belcourt
 or WENDY & LUCY on Netflix to find out why.",nashville,0,0
97,356,2011-05-21T06:24:28.000Z,"Wow!  
@mstateBB
 comes back from 5-0 deficit to win 6-5--chance to win SEC West tomorrow!  Time for bed--moving day is approaching.",nashville,0,0
98,388,2011-05-22T17:00:12.000Z,"""There is a big difference in between a permissive culture and a merciful culture."" 
@pwilson",nashville,0,0
99,389,2011-05-22T19:17:33.000Z,Wow. The cicadas in Nashville are piercingly loud! Absolutely incredible!,nashville,0,0
100,390,2011-05-21T23:29:42.000Z,"Just realized half of the 
@taylorswift13
 crowd is kids... I'm not family friendly when drinking.... hmmmm",nashville,0,0
101,391,2011-05-22T15:13:42.000Z,Listening to N.T. Wright speak at St. Bartholomew's Episcopal in Nashvillle with my daughter Anna. Love taking the Eucharist here.,nashville,0,0
102,392,2011-05-22T21:15:08.000Z,Luggage shopping. Looking for a set. Need feedback as to what to look for? Thoughts?,nashville,0,0
103,393,2011-05-22T17:41:26.000Z,"We wanna thanks the fans for coming out to Nashville for Spreading the love.  And 
@FHbrandon
 for the support.",nashville,0,0
104,394,2011-05-21T18:32:29.000Z,"If 
@Jesus
 shows up at 6:00 to mark the end, he should come as a dinosaur and call it The Velocirapture",nashville,0,0
105,395,2011-05-22T22:56:51.000Z,Have Dennis Quaid & Harrison Ford ever been in a movie together? Because Quaid makes a spectacular Harrison Ford Face.,nashville,0,0
106,396,2011-05-22T23:22:08.000Z,"If you ever have a discussion with 
@chrishansen
, it's a damn good chance you finna go to jail.",nashville,0,0
107,397,2011-05-21T05:37:06.000Z,"No late night slices tonight. Preparing for 
@fEASTivalNASH
 noon-11 tomorrow at five points. We'll be on 11th btwn Bongo Java and Holly St.",nashville,0,0
108,398,2011-05-22T22:09:55.000Z,"“
@jatillotson
: Well hello Miranda Lambert and Blake Shelton. 
@leb86
 come to Bricktops now.” aww is 
@blakeshelton
  there? I'm so jealous",nashville,0,0
109,399,2011-05-21T23:57:35.000Z,"Fave moment so far.. 
@donnah7575
 and her lovely sister...wow grateful.",nashville,0,0
110,421,2011-05-22T05:18:35.000Z,"Chilling!  Bout to shut it down!  “
@ktookes
: 
@TajGeorge
 How are you?”",nashville,0,0
111,0,2011-05-22T13:32:49.000Z,What happened to the nearby tweets on #twitterforiphone?,beirut,0,0
112,1,2011-05-21T20:15:56.000Z,"I buy my cigarettes from a bakery.
#truestory",beirut,0,0
113,2,2011-05-22T08:05:32.000Z,3 Ethiopian's church...Over 300in attendance!@Life center Lebanon &I am the sound&lights engeneering,beirut,0,0
114,3,2011-05-22T02:04:01.000Z,"Good morning, Beirut, Lebanon! Dawn 05:05, #sunrise 05:33, noon 12:34, #sunset 19:36, dusk 20:04 EEST (UTC+3) May 22nd | daylength 14:03",beirut,0,0
115,4,2011-05-21T20:05:51.000Z,"#mymom turned off the tv.
#Saturdaynightover",beirut,0,0
116,5,2011-05-21T04:21:49.000Z,#thingsthatmakeulovelebanon is more like #rememberwhyyoulovelebanon,beirut,0,0
117,6,2011-05-22T21:20:13.000Z,Still riding... #FIB,beirut,0,0
118,7,2011-05-22T16:36:23.000Z,"7:36pm: sunset — tomorrow's forecast: sunny, 24/17°C",beirut,0,0
119,8,2011-05-22T19:21:05.000Z,clear -> partly cloudy — temperature down 25°C -> 22°C — humidity up 44% -> 64% — wind 13km/h N -> 11km/h N,beirut,0,1
120,9,2011-05-22T16:40:06.000Z,current weather: clear — 25°C — 44% humidity — wind 13km/h N — pressure 1012mb steady,beirut,0,1
121,10,2011-05-22T21:51:41.000Z,Check out who i follow and you'll know what music i listen too.,beirut,0,0
122,11,2011-05-21T06:25:57.000Z,"awake , will start studying in a bit",beirut,0,0
123,12,2011-05-22T08:37:42.000Z,"Roma victor, used to claim the legions before a battle. Seems ....",beirut,0,0
124,13,2011-05-22T11:22:35.000Z,"Nemr Abou Nassar 
@AUB_Lebanon
 .. Must watch. Don't miss that people",beirut,0,0
125,14,2011-05-22T08:33:02.000Z,"After #Benladen, the times cov is about #dsk #IMF #pig #sex #scandal. What a reference",beirut,0,0
126,15,2011-05-22T11:14:43.000Z,"Guys, no worries about Camping's predictions about rapture, let's go camping",beirut,0,0
127,32,2011-05-22T16:12:08.000Z,PC Party Hangover done... Working on my thesis! #FML,beirut,0,0
128,33,2011-05-22T00:23:29.000Z,What a day ! Headed to bed  #sleep ing finallyyyyy,beirut,0,0
129,34,2011-05-22T15:33:48.000Z,"Best way to break silence in the classroom Bang your knee with the desk and simply say ""Sorry got a boner""",beirut,0,0
130,35,2011-05-22T09:42:07.000Z,"Slowest service ever, apparently you need an hour to make 4 holes in a banner & if you leave the place they stop working until you're back",beirut,0,0
131,74,2011-05-21T01:54:53.000Z,"Going to sleep... Exam in ""Techniques Financières"" in a few hours... #FML",beirut,0,0
132,75,2011-05-21T14:49:29.000Z,"""Faith is taking the first step even when you don't see the whole staircase."" - Martin Luther King, Jr.”",beirut,0,0
133,76,2011-05-22T14:59:11.000Z,#50thingsihate: weddings copy pastes,beirut,0,0
134,77,2011-05-22T06:19:22.000Z,Woke up with the song of Julio eclesias .... Fuck the neighbors !!!! It is Sunday !!!!!!!!!!!,beirut,0,0
135,78,2011-05-21T18:30:37.000Z,"Going to WokWok, Phoenicia with my lovely mother for some sushi.  Stopping diet for one night ONLY!",beirut,0,0
136,79,2011-05-22T14:37:02.000Z,You were born an original don't die a copy,beirut,0,0
137,80,2011-05-21T14:27:30.000Z,"My 1000th tweet: Come to 
@AUB_Lebanon
 Outdoors and make sure to watch Happy Hour perform the best of Rock n Roll and Blues! 6:20PM",beirut,0,0
138,81,2011-05-21T21:13:19.000Z,Note to self: Stop drinking.,beirut,0,0
139,82,2011-05-22T16:23:22.000Z,"Rumor has it that I am having sex everyday. Wow, I'm really enjoying this town dis donc! #WTF #blablabla",beirut,0,0
140,0,2011-05-22T14:00:16.000Z,So many people say they'll help but in the end it's all on you to get it done.,atlanta,0,0
141,1,2011-05-22T17:58:39.000Z,I put on sunscreen and everything..I am not trying to get black!,atlanta,0,0
142,2,2011-05-22T06:06:44.000Z,I can sleep easier now knowing we pulled it out and ended the skid. Who knew Mather would prove more valuable than Uggla so far? #Braveswin,atlanta,0,0
143,3,2011-05-22T22:10:53.000Z,#Top20FollowersWhoTweetHardButWontThrowHandsDoe everybody that lived in Douglasville more then 3 years!,atlanta,0,0
144,4,2011-05-22T21:45:21.000Z,"I should be watching Goblet of Fire right now, instead I'm sitting in a parking lot waiting to eat dinner. WOOF! #Harrypotterweekend",atlanta,0,0
145,5,2011-05-22T14:27:00.000Z,thank you American Airlines for cancelling my flight and then putting me in a hotel that's right next to the BUSIEST AIRPORT IN THE WORLD.,atlanta,0,0
146,6,2011-05-22T14:59:00.000Z,"Surrounded by screaming kids and an adorable 1.5 year old kicking the back of my seat. Yeah, this is going to be a great flight.",atlanta,0,0
147,7,2011-05-22T18:59:26.000Z,temperature up 88°F -> 92°F — humidity down 36% -> 30% — wind 2mph E -> 2mph WSW — pressure 30.05in falling,atlanta,0,1
148,8,2011-05-22T19:12:27.000Z,"I second that! RT 
@dahROCKS
: But Modern Warfare 3 has to be piff",atlanta,0,0
149,9,2011-05-22T23:19:36.000Z,DAMN IM HIGH,atlanta,0,0
150,10,2011-05-22T20:15:34.000Z,"#tunesfromthetombs at Oakland Cemetery is the type of ""Atlanta"" I'd want visitors to see. Excellent festival!",atlanta,0,0
151,11,2011-05-22T04:10:12.000Z,At #caliente fukin wit my folks @mrblaclabel @KeKrazzi_HLE still lookin 4 my nigga @XPrettyBoiCamX its goin in rite now,atlanta,0,0
152,12,2011-05-22T20:58:13.000Z,Feel lyk givin up on her.,atlanta,0,0
153,13,2011-05-21T22:18:52.000Z,"I want to know Christ—yes to know the power of his resurrection and participation in his sufferings, becoming like him in his death,phil3:10",atlanta,0,0
154,14,2011-05-22T05:56:12.000Z,How about Joe Mather with the go ahead rbi. Pretty clutch this year. Lots of #Braves fans in Anaheim tonight. Great to see. #tomahawkchop,atlanta,0,0
155,30,2011-05-22T15:33:09.000Z,"Wearing a watch for the first time in about 3 years... Not gonna lie,  i forgot this is easier than checking my cell phone",atlanta,0,0
156,31,2011-05-22T14:36:41.000Z,"Strongly thinking about dying my hair red. You rihanna admirers low key or not, this has nothing to do with you.",atlanta,0,0
157,32,2011-05-22T17:15:45.000Z,"Me:""You watch the game yesterday?"" (to woman with Holliday Cardinals jersey) Woman: ""I got married yesterday."" (holding her hubby's hand)",atlanta,0,0
158,33,2011-05-22T19:27:44.000Z,"Working La Vie Boheme today. I promise, as Restaurant Man, I will proudly represent all servers that are jipped by cheap artists like me.",atlanta,0,0
159,53,2011-05-22T20:41:54.000Z,#cookout #cookout #cookout #cookout #cookout #cookout #cookout #cookout #cookout fuk wit me hmu for directions,atlanta,0,0
160,84,2011-05-22T22:48:11.000Z,Cleaning my apartment from top to bottom before we part ways! Tuesday is the day am goin be gone ,atlanta,0,0
161,85,2011-05-22T23:07:23.000Z,At applebee's lol every time I come here I think about the scene from talladega nights,atlanta,0,0
162,86,2011-05-22T05:57:22.000Z,"Once I find somebody to faithfully text rite now til i fall asleep, I'll get off here",atlanta,0,0
163,87,2011-05-22T22:29:10.000Z,animal cruelty on the streets of atlanta - nottingham shire carriage for hire #totallyunnecessary #haveyouseenwheretheylive,atlanta,0,1
164,88,2011-05-22T18:51:44.000Z,"#Atlanta accident on I-75 SB at FULTON ST OVERPASS. Stop and go traffic from MARTIN LUTHER KING DR as reported by dot, delay of 1 min #ATL",atlanta,0,1
165,89,2011-05-21T20:06:07.000Z,just got done joggin in the sun. Now running stadiums. #TeamLetsGetIt,atlanta,0,0
166,90,2011-05-22T06:24:01.000Z,"Someone hit me up. I'm up, bored with nothing to do. Talk 2 me. @ me or something lol",atlanta,0,0
167,91,2011-05-22T22:11:41.000Z,"Nails are cute , toes are too ! Movies tonight with the gang . Hair done in the A.M. 
#2011",atlanta,0,0
168,92,2011-05-22T04:50:24.000Z,how yu suppose to be sumbody friend but date they 1 month old ex boyfriend !,atlanta,0,0
169,93,2011-05-22T22:30:30.000Z,"Someone just rode by with a puppy in her lap. Totally reminds me of mercy for animals' ""why love one..."" campaign. Sigh. #carriagesRcruel",atlanta,0,0
170,94,2011-05-22T16:18:32.000Z,Just purchased so much food at McDonald's drive-thru that they had to ask me to park my car and wait for my order. #baddecisionslitmustest,atlanta,0,0
171,95,2011-05-22T15:06:32.000Z,"Cya #STLouis, youll always be #1 in my heart. Orlando, Im comin. Not you 
@LuisAponte1
, the city in Florida. Silly people. #OP11",atlanta,0,0
172,117,2011-05-22T22:35:23.000Z,"Apparently the word for today is ""Medi-scare."" Great spin job by the GOP. #fail",atlanta,0,0
173,118,2011-05-22T20:37:29.000Z,Who's ready to c some dance?! #abcde,atlanta,0,0
174,119,2011-05-22T07:02:35.000Z,"S/O to 
@THEREAL_SCOTTY
 for meeting the ENTIRE fam today! Thanks for the love and support!   *insert 3letter word here* lol I love you bae!<3",atlanta,0,0
175,120,2011-05-22T21:37:38.000Z,Back in Birmingham. Had an awesome weekend in Atlanta. Love that I can so easily blend business and pleasure.,atlanta,0,0
176,141,2011-05-22T23:00:58.000Z,"So my red friend wanna pop up unannounced, knowing I had big plans to come for the next two weeks to come",atlanta,0,0
177,142,2011-05-22T19:34:38.000Z,"I married my best friend and completer 1 year ago today. Year 1 was great, every year after will be even better. God is so good.",atlanta,0,0
178,143,2011-05-22T16:22:52.000Z,"Flowers, shrubs, tomatoes, peppers, lettuce, collards = getting dirty in the yard today. Excited for Reward Beer later!",atlanta,0,0
179,144,2011-05-21T22:10:03.000Z,Y'all don't get to happy yet we still got western central moutain timezone to go lol it ain't 6 everywhere lmao,atlanta,0,0
180,181,2011-05-22T01:52:50.000Z,(since their was no rapture today) just finished his normally scheduled season of Chasing Pavements #tilltheworldends,atlanta,0,0
181,182,2011-05-22T16:58:39.000Z,"that akward moment wen the girl tryna fuck but u aint got no condom, smh.",atlanta,0,0
182,183,2011-05-21T13:40:20.000Z,Staining the deck this wknd. Got started by scrubbing it last night. Huge difference! Can't wait to see it painted.,atlanta,0,0
183,184,2011-05-21T22:08:01.000Z,"Rapture might have just hit! Oh, never mind... It was just the thunder before the sprinklers in the veggie aisle turn on.",atlanta,0,0
184,185,2011-05-22T18:31:36.000Z,"Seems my last post in SLC didn't post until I landed 5 mins ago! What a prediction, should have had a fiver on it..",atlanta,0,0
185,186,2011-05-22T18:46:51.000Z,"It's 98 degrees and 
@Regaloo
 is blasting Glee's Christmas CD. #notright #unethical",atlanta,0,0
186,187,2011-05-22T01:59:05.000Z,ion have a move for tonight smh,atlanta,0,0
187,188,2011-05-22T22:55:22.000Z,#Douglas road construction. left lane closed on I 20 EB at BILL ARP RD. Stopped traffic from LIBERTY RD in #VillaRica as reported by dot,atlanta,0,1
188,189,2011-05-22T00:36:46.000Z,"#TopFlight will start recording for the #ClearTheRunway mixtape this Tuesday!! I hope the world is ready for whats comin this summer 
@eL_TAE",atlanta,0,0
189,190,2011-05-21T22:42:02.000Z,Starting la noire my wife is headed back home on Thursday. Back to LA. Creepy.,atlanta,0,0
190,212,2011-05-22T23:37:43.000Z,I've had some wonderful success n some amazing pitfalls...but I'm gonna put my heart in my head n brain in my hand till I have a full story,atlanta,0,0
191,213,2011-05-22T22:03:48.000Z,"I NEVER played with action figures growing up. I was more into learning, which is why I stayed making Principal's List in elementary school.",atlanta,0,0
192,214,2011-05-22T16:44:58.000Z,"on today's to-do list at willow: finish planting the summer garden and bicycle beautiful atlanta. have a special sunday, everyone!",atlanta,0,0
193,215,2011-05-22T22:20:03.000Z,"It's good to kno Athens. Atlanta is still here, I thought Albany was the only part of the world that didn't end since that's where I was",atlanta,0,0
194,237,2011-05-22T14:10:27.000Z,I need oomf to come see me today,atlanta,0,0
195,238,2011-05-22T16:21:33.000Z,"RT 
@MEGAMEEZY
: #Taboo2 tonight!..... Yo Gotti's b-day bash!!!",atlanta,0,0
196,239,2011-05-22T21:59:39.000Z,I just got demolished in Ticket to Ride. Big learning curve for online play it seems.,atlanta,0,0
