,date,contents,city,city_in_disaster
5,2021-02-16T23:59:50.000Z,"#RANBOO: I wonder if bad would say language if I said crap 

[badboyhalo joined the game]",fukishama,0
6,2021-02-16T23:59:55.000Z,I’m really gonna need Stella to realize how miserable Matt is and SAY SOMETHING,fukishama,0
7,2021-02-16T23:59:59.000Z,I wish I could just fast forward like 3 more weeks and meet my son already,fukishama,0
8,2021-02-16T23:59:52.000Z,The deplorable places that I have seen women sleep in the last year is scarred into my brain (& heart) and literally haunts me. Women are more likely to experience ‘hidden homelessness’. I can’t even fathom how this is tolerated.,fukishama,0
9,2021-02-16T23:59:51.000Z,"In my next life, I would like to own a non-profit flower shop. One of my favourite things to do has always been, surprise acts of kindness to those who may need it most. 
#MentalHealthMatters",fukishama,0
10,2021-02-16T23:59:57.000Z,"I remember buying ETH for $18 and then all of a sudden it was $40 and thinking, you know, doubling money is pretty good. This was early, early 2017. Ha!

Cosmos $ATOM reminds me of ETH in some ways.",fukishama,0
11,2021-02-16T23:59:59.000Z,I remember every compliment anyone has ever given me,fukishama,0
12,2021-02-16T23:59:54.000Z,"writing is NOT that easy but grammarly can help!! this sentence IS grammatically correct, but it’s wordy and hard to read",fukishama,0
26,2021-02-16T23:59:57.000Z,It should be the Mojave Max International Airport,fukishama,0
27,2021-02-16T23:59:51.000Z,Why is everyone buying gas like where you gonna go ??? You’re supposed to stay home ,fukishama,0
28,2021-02-16T23:59:51.000Z,Cast a trans woman as Cara Dune,fukishama,0
45,2021-02-16T23:59:47.000Z,Yes hero boxing would be hot BUT josephine boxing would be hotter,fukishama,0
46,2021-02-16T23:59:53.000Z,"Imagine the type of videos that would be coming in if #BhaiJagrajSingh was around. 
#FarmersProtest",fukishama,0
47,2021-02-16T23:59:54.000Z,complaining about people portraying cwn of all people as a catboy in fanworks is so hilarious to me it's like a self-own,fukishama,0
48,2021-02-16T23:59:50.000Z,"me online: constantly complimenting my friends and flirting

me irl: afraid to even call someone cool, out of fear of seeming creepy thanks to my AMAB body",fukishama,0
0,2021-02-16T17:51:45.000Z,"The 14th month of 2020 is starting to feel like The Shining and we are not 
K.",moore,0
1,2021-02-16T03:25:29.000Z,"OCU: “There will be no spring break this year” 

Oklahoma Weather: “Okay. But you didn’t say anything about a second winter break.”",moore,0
2,2021-02-16T00:10:16.000Z,It’s times like these I wish I had an emergency supply of shrooms at my disposal,moore,0
3,2021-02-16T04:14:28.000Z,"Sorry professor, I can’t finish my assignments. I literally don’t exist.",moore,0
4,2021-02-15T21:31:41.000Z,The Midwest is a genuine hellscape,moore,0
5,2021-02-16T15:32:54.000Z,"Building: Flooded 
Heat: Off 
Power: Off 
OPERAtions: audition forms sent out",moore,0
6,2021-02-15T15:10:45.000Z,in Oklahoma it’s -4° rn and with the windchill it’s -27°...... Alaska I miss u bby ,moore,0
7,2021-02-15T18:28:39.000Z,Currently loving the snow. Hate the frostbite.,moore,0
8,2021-02-16T02:00:06.000Z,Me and Caleb did NOT fight y’all are interpreting that message wrongly,moore,0
9,2021-02-16T02:24:10.000Z,"Did I just hear one of my residents making fun of wearing masks.... 

Surely not.",moore,0
10,2021-02-15T15:48:07.000Z,"Just Be You, Smile and Have Fun ",moore,0
11,2021-02-15T15:50:56.000Z,Being cute 24/7 is expensive,moore,0
12,2021-02-16T22:38:19.000Z,Love your friends and S.O’s with their love language not yours~,moore,0
13,2021-02-16T15:00:42.000Z,"May I please get 2 followers to copy and re-post this tweet? I'm trying to demonstrate that someone is always listening.

#SuicidePrevention  
1-800-273-8255

Just two. Any two. Copy, not retweet",moore,0
28,2021-02-16T02:15:48.000Z,Funny that it’s Presidents’ Day and I didn’t see any mentions about Joe Biden!!!!,moore,0
29,2021-02-16T12:35:47.000Z,As a consumer what inspires you to take or pay for advice from someone with no proven track record? Invest in your self wisely. Don’t be sold on “perception” Be selective & do your research.,moore,0
30,2021-02-16T19:54:01.000Z,"“I will simply scoop up snow and melt it with a cigarette lighter” 
Brooke’s plan for water if her pipes freeze. solid.",moore,0
31,2021-02-16T14:36:44.000Z,left my faucets dripping. came home from work 12 hours later to them on full blast. I will never financially recover from this.,moore,0
50,2021-02-16T15:31:04.000Z,You ever had me and lost me? You’ll spend the rest of your life missing me.,moore,0
51,2021-02-16T21:54:43.000Z,i can’t fw you if you don’t send memes/gif in our convos,moore,0
0,2021-02-16T21:27:39.000Z,Barcelona falling in the hands of young black me . Love 2 c it,boston,0
1,2021-02-16T01:14:54.000Z,let me be a bachelor contestant I’ll unionize the girlies against the producers xx,boston,0
2,2021-02-16T00:37:16.000Z,The art community needs to be more supportive and less competitive.,boston,0
3,2021-02-16T13:28:29.000Z,Goodmorning! Do it for yourself before you can do it for anyone else,boston,0
4,2021-02-16T00:19:36.000Z,"Cohasset girls basketball wins our 6th straight game to advance to the South Shore League semifinals. Chenette with 27, Cullinan and Cunning with 9 each. Team defense was outstanding. Let’s go!",boston,0
5,2021-02-16T15:31:49.000Z,How are we not at the 65-74 year olds yet??? #mavaccine #mapoli,boston,0
6,2021-02-15T16:41:11.000Z,I’m gonna be the first American rapper with a UK drill accent,boston,0
7,2021-02-15T22:12:49.000Z,Bossk in tcw be like: just adopted an 11 year old clone,boston,0
8,2021-02-16T22:53:45.000Z,YES I think tik tok is making me dumber but we must persist,boston,0
9,2021-02-15T21:48:17.000Z,Sounds like it is going to be all rain overnight here in city and southeast but an icy mess north and west. Work from home tomorrow if you can.,boston,0
10,2021-02-16T19:10:03.000Z,Do you guys expect a murderer to be inside your house every time you come home or are you normal.,boston,0
11,2021-02-16T21:16:49.000Z,I feel like I haven’t seen the sun in mad long wya homie hope all is well,boston,0
12,2021-02-15T15:05:15.000Z,I laugh at these relationships ,boston,0
13,2021-02-15T11:19:08.000Z,"Cash me on Duma FM today at 1440 Botswana Time. I will be talking to 
@tumimothei
 ",boston,0
28,2021-02-16T18:58:19.000Z,"Did you hear the news about soigneurs and mechanics starting a staff union?

It’s being headed up by President Bidon.

Sorry. #dadjokes",boston,0
29,2021-02-15T01:40:03.000Z,"day 1 and the food aint horrible 
 im shocked",boston,0
30,2021-02-16T13:43:16.000Z,"Game day for the Rams! St. Joe's Prep travels to Cook Street for a 12pm JV & 1:30pm Varsity double header. Last time our seniors will suit up at Mark Donovan Gymnasium!
Live stream link in bio
 #JustWin #GoRams",boston,0
31,2021-02-16T03:03:38.000Z,just witnessed a woman take off her mask to sneeze ma’am what do you think the mask is for??,boston,0
50,2021-02-16T16:43:01.000Z,"I love how Hinge has figured out my type in their suggested matches:

absolute babes who make so much $$, they can support me if I ever wanted to leave the 9-5 to pursue being a gamer boy.",boston,0
51,2021-02-16T11:19:53.000Z,"Happy birthday to the late 
@Panda_Guy
 (1968-2012). We missed you very much. Rest in peace, pal. ",boston,0
0,2021-02-16T18:43:08.000Z,Gotta love the process just as much as you love the result. ,joplin,0
1,2021-02-15T01:43:07.000Z,"Okay. #BarbAndStar is the new Hot Rod. 

This movie is a future cult classic. No doubt.",joplin,0
2,2021-02-16T04:27:51.000Z,"May I please get 2 followers to copy and re-post this tweet? 

I'm trying to demonstrate that someone is always listening.

#SuicidePrevention  
1-800-273-8255

Just two. Any two. Copy, not retweet.",joplin,0
3,2021-02-16T06:46:37.000Z,#freeclix my fav streamer got banned for something he didn’t mean to do,joplin,0
4,2021-02-16T01:10:37.000Z,These girls are bit** to sweet heather.... like you don’t have to be rude just tell her in a kinder way. #TheBachelor,joplin,0
5,2021-02-15T17:23:23.000Z,i miss peter kavinsky from the first movie :/,joplin,0
6,2021-02-15T14:41:09.000Z,"Woke up, its -4 degrees outside, and my Heat isn’t working ",joplin,0
7,2021-02-16T17:02:16.000Z,It’s the coldest Joplin has been since 1905. It got to -14° and they’re doing rolling blackouts to conserve energy. #winterstorm2021 #WinterStormUri,joplin,0
8,2021-02-16T19:24:37.000Z,Just emailed a customer in Europe and got an automated email back saying she would be on Maternity leave until October....take notes America.,joplin,0
9,2021-02-15T13:45:10.000Z,"I wish austin could come back home and spend the day in bed with me. 
 It’s too cold.",joplin,0
10,2021-02-16T00:14:30.000Z,Should I make homemade noodles for chicken and noodles or just use the egg noodles I have in the pantry?,joplin,0
11,2021-02-16T14:06:15.000Z,It’s currently -13 and we have no power. Love that.,joplin,0
12,2021-02-15T04:44:03.000Z,Eating puthy,joplin,0
13,2021-02-15T07:22:11.000Z,Well me and my friend played the ussr anthem at the same time ,joplin,0
14,2021-02-16T16:26:21.000Z,"Guess what Tiger fam, no school on Wednesday 2/17. We will use another AMI day. Stay warm and safe!",joplin,0
15,2021-02-15T19:07:27.000Z,It was -6 degrees when I went to work this morning. I’ve never experienced pain like that just walking from my car to the front door. The north needs to come get their weather back ,joplin,0
16,2021-02-15T23:55:15.000Z,The audacity of the sun to peek out just before sunset after abandoning us to freeze.,joplin,0
34,2021-02-15T06:26:01.000Z,"I had to get Covid tested yesterday and now my nose won’t stop running
 and it’s only the side they poked.",joplin,0
35,2021-02-16T06:00:02.000Z,"living through a pandemic and a weather crisis in the same year span 
 am i the only one that thinks we are on the last stretch of humanity or Whaf",joplin,0
36,2021-02-16T16:00:43.000Z,"Home, the spot of earth supremely blest.  A dearer, sweeter spot than all the rest.
Robert Montgomery",joplin,0
116,2021-02-15T22:20:41.000Z,"May I please get 2 followers to copy and re-post this tweet? I'm trying to demonstrate that someone is always listening.

#SuicidePrevention  
1-800-273-8255",joplin,0
117,2021-02-16T13:28:22.000Z,Let the blackouts begin... ,joplin,0
118,2021-02-15T17:53:48.000Z,"Since this polar vortex has hit with its ice and snow and negative temps, I haven’t left the house. My diet is slowly becoming just pieces of king cake and whatever I have in the fridge to drink. #healthy",joplin,0
119,2021-02-15T03:15:55.000Z,class cancelled again let’s go,joplin,0
120,2021-02-15T15:05:40.000Z,Snow Day ,joplin,0
121,2021-02-15T07:12:36.000Z,We lowered Eli’s crib to the lowest setting and I can no longer reach it,joplin,0
122,2021-02-15T20:06:24.000Z,Yall be careful out here.. theres hella black guys.. you cant see em till its too late!,joplin,0
123,2021-02-15T01:29:44.000Z,I can’t believe how cold it is.,joplin,0
124,2021-02-16T16:44:20.000Z,"High school students - once again, no school tomorrow. Please continue to check Google Classroom for assignments.  Wednesday, February 17 is a WHITE day.  Teachers will be sending out your next AMI day lesson tomorrow morning.  If nothing shows up, please check again later.",joplin,0
125,2021-02-16T14:25:04.000Z,Thankful for power and not losing it yet due to rolling blackouts. 2021 is starting off nuts. Works been cancelled the rest of the week not because of snow covered roads but for energy conservation. Woke up to -14 temps. Hope that others are doing well through this too.,joplin,0
126,2021-02-16T04:06:43.000Z,brooo like the entire state of texas is without power and i hope everyone is ok :(,joplin,0
127,2021-02-16T21:56:51.000Z,Hear me out...... Mbappe>Messi,joplin,0
128,2021-02-16T13:46:44.000Z,They better get our electric back on within an hour like they said because I have a hairless guinea pig who isn’t gonna do well if it’s off for much more than that. ,joplin,0
129,2021-02-16T21:25:16.000Z,I’m glad we only live once cause I can’t do this shit again ,joplin,0
130,2021-02-16T23:09:53.000Z,"i am so thankful for my forever friendship with 
@AnnWarden98
 because boy did we go through some crazy bs to get here and boy do we have some WHACK exes, emphasis on the plural on that. ",joplin,0
131,2021-02-15T18:18:26.000Z,Oh my dis side 2:34,joplin,0
132,2021-02-16T21:08:22.000Z,“Do what is right. Not what is easy!”,joplin,0
153,2021-02-16T14:38:21.000Z,"Electric just went out here in SW MO. Hoping it's a rolling blackout -- that's what we've come to-- hoping the electric co denies us electricity for awhile instead of a unplanned outage. It sucks living in a #GOP run state. 
PS No hot water since Sun morning
@sarahkendzior
 #LFG",joplin,0
228,2021-02-15T19:27:11.000Z,"CHS students - different day, similar story. Please continue to check Google Classroom for assignments from teachers.  Tuesday, February 16 is a BLUE day.  Teachers will be sending out your next AMI day lesson tomorrow morning.  If nothing shows up, please check again later.",joplin,0
0,2021-02-16T19:43:49.000Z,Need to see some Joel Osteen slander on the TL because tradition.,houston,0
1,2021-02-16T21:11:25.000Z,Class of 21 needs a documentary made on our high school experience ,houston,0
2,2021-02-16T23:14:39.000Z,oh now you wanna come over ??? He ain’t got no power huh ??? ,houston,0
3,2021-02-16T21:27:09.000Z,"I was today years old when I found out Mattress Mack closed down part of his store last year due to the pandemic and opened up a school for 16-19 year olds who dropped out to finish and a trade school for the community to learn trades for higher paying jobs..This man, wow",houston,0
